,id,text
533,1223902133826621441,"RT @kansaratva: He will be ridiculed by the clan which believes that demented dancing cures diseases. Faith healing is a miracle, especiall…"
534,1223611372585521152,@Ronberr27734234 Purell hand sanitizer kills Corona and they are under pressure to not let this out... end game here is not the virus itself but the MANDATORY vaccine which WILL kill you. End game is to make people give up their rights for the illusion of security.
535,1223184895888982017,@EnglandOurLand_ @BBCBreaking So if a houshold supermarkt product like Dettol can kill one type of coronavirus then it should be easy to kill another type.
536,1223933079049449478,"RT @jonisborn: Scientists has observed that Cocaine and Alcohol can kill Corona Virus.
The Universe keeps signalling that Keith Richards wi…"
537,1243462288633401344,@narendramodi @RBI Excellent step by our  RBI and our govt.. Now need to invent vaccine for corona virus. Step to search..
538,1223704488017584128,"Folks check this out.   Like I said.  Start cleaning with bleach it kills viruses.    Read were the arrow it says.    
Coronavirus. https://t.co/I8qkrp2RCk"
539,1223995927653994497,"@indoflatearth It was the Osaka Flu in the episode.  And we've known many forms of flu come from rural China for decades.  By studying the most prevelant flu strains in China, we predict what strains will hit the USA a year later and develop the flu vaccine accordingly. https://t.co/MIvjsOVjtu"
540,1221996251408814080,RT @JohnBWellsCTM: Coronavirus Patent Granted To Bill Gates Funded Institute In 2018 Gives More Credence To The Theory It Might Be A Biowea…
541,1235182293616070658,Surfaces? Sneezes? Sex? How the Coronavirus Can and Cannot Spread https://t.co/zdUc7ll6fg
542,1224441711624982529,In #Thailand patient treated with anti #HIV medication and #flu drugs is miraculously cured  #coronavirus #CoronavirusOutbreak #coronaviruschina #coronavirususa #CoronaVirusCanada #HIVCoronaVirus  Inside Germany's coronavirus quarantine camp | DW News https://t.co/uYx6pwSUhr
543,1243462649712488448,"RT @urbestenemy: Landlord: “You got your rent?”

Me: “You got the COVID-19 vaccine?” https://t.co/3CUIkWsHO1"
544,1224318683046084609,"@dockaurG But if we kill the coronavirus, it wins..."
545,1224694202312904704,"The Coalition for Epidemic Preparedness Innovations (CEPI) and GlaxoSmithKline (GSK) have announced a new collaboration to strengthen the global effort to develop a vaccine for coronavirus.

https://t.co/mIjmWPpESn https://t.co/jQd3ECJW7R"
546,1223420525772492801,"THEY TRY TO SCARE YOU WITH THESE NEW DIE-EASES &amp; NEW VIRUSES THAT THEY ""CREATED"" SO YOU WILL TAKE THEIR VACCINES THAT'LL MAKE YOU SICK AS #HELL 
#CORONAVIRUS
#CHINAVIRUS
#TRENDING
#TIGHTENUPTHELACESINYOURMIND https://t.co/meMbW5HOzY"
547,1234925938506227712,RT @cashmoneymacaw: i bet mcdonald’s sprite could cure the coronavirus
548,1234971322880446466,"RT @nowthisnews: 'We're moving at a maximum speed to develop... not only the vaccines, but the therapies. Therapies are sort of another wor…"
549,1235183036850991107,"RT @sazzygram3: People are reporting supplies of disinfectant are running low.
Here's a homemade one that kills Covid-19.
1/2 cup bleach
2…"
550,1236736460222496768,"RT @RT_com: Is the US trying to indirectly use #coronavirus as a bioweapon against its enemies? 

https://t.co/GLlXiFDAOj"
551,1242813773150400519,"Porn Star Lola Taylor says she’ll have sex with the first scientist to create a vaccine for COVID-19.

When he heard the news, Bill Nye ""the science guy"" made a beeline to the lab! https://t.co/ocfIgmpBDB"
552,1223599381049376769,"#WebQoof | A message alleges that the coronavirus outbreak is a conspiracy by the Bill and Melinda Gates Foundation to make more profits and get people to be vaccinated. But it's fake. (via @QuintFit)

https://t.co/bRdS73PvkV"
553,1224059647885225985,"RT @annvandersteel: Weird timing with the NovCorona 2019 virus patented by these guys 👇👇

Gates Foundation CEO Steps Down and Former CDC Di…"
554,1224003202812608512,AWWW YEEE THEY FOUND A CURE FOR THE CORONAVIRUS
555,1224676139618066433,I'm happy we finally have a cure for NCOV but also sad since the cure is using Retrovirals from HIV and it might be too expensive and the disease at best might have been only surpressed.
556,1273690266801709056,"RT @Ninja: “Blown out of proportion, maybe our family is immune to it, won’t know if I’ll put a mask on till I get in there, the Bible says…"
557,1222633171755458567,"@ferhardt87 One more... an article that gives a lot of information about Novavax's 2019-nCoV vaccine development.

https://t.co/6Wqw06Epkn"
558,1247786469491535875,Its the #ChineseBioWeapon or #ChineseBioterrorism https://t.co/iYgMj3USRt
559,1255105122016702466,"RT @WHO: Vaccines are one of the best investments we can make in human health &amp; potential. Thanks to the polio vaccine, the 🌍 has seen a 99…"
560,1223719845025337344,"Corona, Ca purposely named for accommodating corona virus to kill bad ppl here"
561,1274700497577000960,RT @Anna_Soubry: On #Marr #Hancock literally rewriting history (talking bollocks) Denying the assertion that a vaccine would be available b…
562,1224660055573790720,"""stolen"" and transported to Bioweapons lab in Wuhan

and then spread into the population in Wuhan ...

and then all these ridiculous flights out of China to the USA.

I do not know what is rumor and what is true,

but I hope some butts get executed

I hope the RIGHT butts get x'd"
563,1224060130410606598,"RT @AlArabiya_Eng: Without a cure or vaccine for #coronavirus, people are embracing alternative treatments, from consuming onions to rubbin…"
564,1224198081555681280,"RT @EconomicTimes: Thai doctors may've found #coronavirus cure.

https://t.co/rZeu3ykBQv"
565,1224588065655730177,"Further information on Gilead and GlaxsoSmithKline and their work on this problem.
GSK has begun co-development on a vaccine.
#CoronavirusOutbreak #Coronavirus
https://t.co/7RPjiaUBJt"
566,1223054353344466949,"@bennyjohnson @alx I wouldn’t follow him if he had a vaccine for Coronavirus.

Now, if he hadn’t cure for Trumpcultism, maybe. https://t.co/2Utxh8xb2M"
567,1223567460215021569,"You be the judge, here...😷 #coronarovirus #BioWeapon https://t.co/KNmyyQeeAb"
568,1254148902132912129,"RT @DrJudyAMikovits: This ""covid19"" is covering 40 years of ""we put all these viruses in the vaccines"" and drove these pandemics through po…"
569,1235626831107129344,Maybe if I’m lucky the coronavirus will kill me so I don’t have to deal with dumbass customers and their dumbass questions.
570,1274415677668032513,RT @fyne_fii: So low key Ghana get the vaccine to cure corona. Eii 1000k + recoveries
571,1222141886191886336,RT @The_Kalebae: Kuna thread inasema Bill Gates na WHO ndo walicreate hi coronavirus so as to reduce the world population by 10-15% .
572,1238013380629151744,@ddale8 Why does no one stand up we are all Americans not defined by what party we choose! Totall old men creating our country into a non democracy! French Revolution is where we could be headed! The rich will get the vaccine! Like China n other countries!
573,1223891139725578242,"RT @rhowardbrowne: Coronavirus Exposed, Part 1: Communist Coverup, or Pandemic Bioweapon of Mass Destruction? by @realAdrianBond https://t.…"
574,1272100604933025802,"RT @o_rips: Remember That Time About 6 Weeks Ago Bill Gates Warned Of A Bio Terror Attack? #ExposeBillGates 

He Called it Pandemic 2... ht…"
575,1220969202586046464,"RT @shiroihamusan: @CNN @jgriffiths China becomes worse
It sets up two virology lab, investigate bioweapon in Wuhan
And now, you can see ho…"
576,1224608253298061312,Quite funny that Brits are taking a sigh of relief that cocaine and alcohol kills corona virus and one man from the uk has actually cured himself by drinking Hahahaha
577,1253105946877931520,#COVID19 #vaccine hope https://t.co/PYDxEjQtJx
578,1223232904647577601,"There are some people who are saying Dettol kills the human coronavirus, as it says it on the bottle. I personally don't think so but there may be those who become ill who don't seek help and instead turn to Dettol.. so maybe clarification is needed? 🙄 @WHO @PHE_uk @DHSCgovuk"
579,1234971097914720257,"CDC: ""We're monitoring a potentially dangerous disease for which we have no vaccine or cure, please take basic precautions.""

Idiot A: ""YOU'RE TRYING TO MANIPULATE US WITH FEAR!""

Idiot B: ""THE ILLUMINATI ARE ACTIVATING THE BIO RAYS!""

Get a grip, wash your hands, stfu."
580,1224550021133041664,"#CureCancer_By_TrueWorship
By doing True worship you can relieve by dangerous diseases, problems of your body like Corona virus, Cancer, aids, hiv, and various other problems.
@SaintRampalJiM https://t.co/bM0RZlA9OE"
581,1223406432311267329,RT @AntravisBisou: The cure to Coronavirus.
582,1224722169453776896,RT @HealthcareBeat: Inovio Collaborating With Beijing Advaccine To Advance INO-4800 Vaccine Against New Coronavirus In China $INO https://t…
583,1234153896139984896,RT @PatriotM1A777: Corona 5G Smartdust Bioweapon Exposed!! Chinese Given Mandatory 5G Digitized Vaccines!! Diamond Princess Cruise Ship Spe…
584,1224336498624995334,"RT @XFBD: Did Bill Gates &amp; World Economic Forum Predict Coronavirus Outbreak? An Inside Look May Shock You!
https://t.co/QMWrTktDuP

#Qanon"
585,1224407838123905026,"New evidence emerges: Coronavirus “bioweapon” might have been a Chinese vaccine experiment gone wrong… genes contain “pShuttle-SN” sequences, proving laboratory origin – https://t.co/jfFpwhuCuo https://t.co/1D0wOzLH1S"
586,1274696976546664449,"#Covid19 While a #vaccine is being developed, researchers are trialling existing drugs. @AJEnglish @Lea_yap https://t.co/nAfz28STBQ https://t.co/di6LMBtG7j"
587,1223800324722515970,"#BillGates ‘predicted’ how #coronavirus-like pandemic could spread saying 33 MILLION may die in first six months
https://t.co/IEwfyXtjVa"
588,1249034627131547650,"RT @BruceBourgoine: Ammon Bundy: “I actually want the virus. I'm healthy, my family is healthy. I'd rather have it now so my body is immune…"
589,1238681814266306560,"RT @jamesperloff: According to Jersualem Post, Israelis say “In a few weeks, we will have coronavirus vaccine.” Vaccine was ALREADY in deve…"
590,1222212421600890883,RT @theflynews: J&amp;J says at work on potential preventive #coronavirus vaccine $JNJ https://t.co/fYMabjZrlE https://t.co/mEjdorM1Ho
591,1272293214393970688,"RT @JonGar00990153: @toadmeister People REALLY need to research Bill Gates EVENT 201 Live Coronavirus Pandemic Exercise 2019, Bill Gates ID…"
592,1244252911108055040,RT @DrTedros: We need global coordination for the development of a #COVID19 vaccine. @WHO stands ready to convene a scientific advisory mec…
593,1223899024039657472,"RT @TEJRAMSHARMA16: @Jackie61387844 #NoMeat_NoCoronaVirus 
Be Vegetarian and Stop killing innocent animals for the taste of tongue and esca…"
594,1223723041097748486,RT @Dah_meh_lee: If influenza hasn’t killed me yet why should I stress over the Coronavirus? The common flu is more likely to kill you but…
595,1269016945678077964,RT @DrDenaGrayson: ⚠️@CDCgov survey of 502 adults shows 25% are unsafely using disinfectants to try to kill the #coronavirus: washing food…
596,1223601199523553280,@TradeTraders CCP has a virology/bioweapons lab right in Wuhan so
597,1223959571665833984,"RT @Tft_Off: How CoronaVirus Spread ?? 

The Virus is Transmitted Between Humans in Droplets From COUGHING And SNEEZING And Touching Or SHA…"
598,1224859713457684481,Creator Of US BioWeapons Act Says Coronavirus Is a Bio Weapon https://t.co/nauDJ7CdZ8 via @john0sullivanp2
599,1272294669171347456,RT @JoeVeyera: How long until we have a coronavirus vaccine?
600,1252999322821681153,"RT @latimes: Two key takeaways here from @Davidlaz about what you might expect from a COVID-19 vaccine. 

Comments are open on his story. S…"
601,1223048685975670785,"RT @1870anadi: strong immune system is the the key to combat this epidemic {corona virus}, so be healthy everyone,

@mor1019
#MORHot10 KAKA…"
602,1222203109860048896,RT @RawStory: Trump-loving conspiracy nuts tout drinking bleach as a ‘miracle’ cure for coronavirus https://t.co/C6nJPhx4qK
603,1223845039857528832,"RT @RD45788948: #NoMeat_NoCoronaVirus
Is corona virus or cancer?  Whatever may be the disease, Saint Rampal ji is cured only by the blessin…"
604,1275218436906344449,"@SurvivalGirl1 So many weird things going on.  There was a Chinese general in 2005 that said China was going to release a bioweapon on America.  I'm leaning towards an intentional release at the Wuhan military games last October. 
https://t.co/zZqctAHWOd"
605,1224750643266695168,RT @Marfoogle: Creator Of US BioWeapons Act Says Coronavirus Is Biological Warfare Weapon | Zero Hedge https://t.co/9QQdNIE6f6
606,1223922859916922880,"RT @faye_mcgarry: @metroman00 @TrumpWarRoom @LoveBling6 @kravitz_q @President1Trump @KillAuDeepState  
  Bill Gates Predicted Coronavirus-L…"
607,1250192611484172288,"RT @Pepedeluxe4: Roger Stone: Bill Gates may have created coronavirus to microchip people

https://t.co/zzvsSA1Xq7"
608,1222273850181849090,@9NewsQueensland Does arbidol can kill coronavirus?
609,1224721560696692737,Do not worry PBOC and FED cured coronavirus))
610,1222639022268395523,"RT @ComicPerch: Rumors have spread that Corona beer helps spread the disease, with some asking for refunds. A “home made” cure of bleach is…"
611,1224462456082325505,"RT @BobBlunt3: Creator Of US #BioWeapons Act Says #Coronavirus Is #BiologicalWarfare Weapon
https://t.co/b2VNWjX5Wx"
612,1236705957473923073,@Terrimudau alcohol cure and prevent coronavirus
613,1223871768957374464,RT @SafetyPinDaily: A Pro-Trump Blog Doxed A Chinese Scientist It Falsely Accused Of Creating The Coronavirus As A Bioweapon | Via: BuzzFee…
614,1241139927984812033,RT @milikiskomili: phineas and ferb would have cured coronavirus within 15 minutes and made it sound cooler
615,1235637957068853249,"RT @akayesick: If you’ve ever been to H2Oasis you’re immune to the corona virus, new study shows"
616,1223951093706694656,"RT @s_Naveuye: Apparently high temperatures and alcohol can kill the corona virus.
Namibians..... it’s our time to shine https://t.co/kR1AS…"
617,1223861469290188800,"Is corona virus or cancer?  Whatever may be the disease, Saint Rampal ji is cured only by the blessings of Maharaj.  Because it is absolute God, nothing is impossible in front of them.
Sadhna TV  7:30 p.m
#NoMeat_NoCoronaVirus https://t.co/VGXEpUoZh3"
618,1224641586778144773,"@Amdalleq And proof #coronavirus was a Wuhan bioweapon. 
https://t.co/jg6YDttwMW"
619,1224775730049028096,"@sailorhoyeon @kiIlbp even if you had the coronavirus, it most likely that it wont kill you !! take care and go to the doctor. a fever is the first and main symptom so if you dont have a fever you might not have it"
620,1272552866658615297,"RT @FreeFolkMemes: 'Summer heat will kill coronavirus'

Coronavirus: https://t.co/gvDXD60rpC"
621,1224643045397860352,"RT @ayemojubar: BREAKING:  Cocaine Kills Corona Virus. 😳 #CoronavirusOutbreak

Me when I heard cocaine kills #CoronaVirus: 😆😅😂🤣 #OkadaBan…"
622,1224277463326437377,"RT @NuactAnLae: BREAKING: Wicklow Boy is First in World to get #CoronaVirus Vaccine.

""It got a bit awkward when the doctor said he might h…"
623,1222203756269522948,RT @sahilm__: The cure to the coronavirus is a lime
624,1224547385725968385,"RT @Nakulluhera: #CureCancer_By_TrueWorship
Lord RampalJi Saheb
Whether it is cancer or coronavirus, true devotion is necessary to avoid al…"
625,1224854120227577856,"Creator Of US BioWeapons Act Says Coronavirus Is Biological Weapon | Zero Hedge.

This virus did not arise in a Chinese seafood market. Great caution is warranted, as the true nature of this virus and what is really going on in China right now is unknown.
 https://t.co/m7w3gcctc8"
626,1224557593407913988,"Hey Qnon peeps, rat poison and bleach will cure anything. You are welcome. https://t.co/kLEwETgePY"
627,1275589433455194119,RT @PlanetJordanTv: When the finally get the vaccine for corona this is how im acting.
628,1255951546275131394,@Richardhurst19 Richard! Oxford May very well have formulated a Covid vaccine! We are all so proud to know you! What do the physics people think about all this?
629,1240603581297963009,"RT @Rozkez67: How pathetic is this piece of 💩

First he called it a hoax just weeks ago, then it was a Dem Hoax, then it was JUST flu, then…"
630,1223761946748628998,Wow so this #coronavirus is basically super AIDS? Tf? So HIV meds would most likely be the cure or help it https://t.co/SFVG4HCsS4
631,1234151794902568962,"Like the flu, COVID-19 is spread primarily via respiratory droplets released as someone coughs, sneezes, or talks. Viruses can also infect other people via the eyes, nose,or mouth by touching their face with contaminated hands. #Coronavirus #Coronavirusupdate #Covid19US https://t.co/rqT9lctPvJ"
632,1223910628269731840,"RT @Shivakant_1811: #NoMeat_NoCoronaVirus
A panacea treatment of coronavirus is a cure for any incurable disease. Similarly, a doctor to ge…"
633,1223901039356567553,"#NoMeat_NoCoronaVirus
Is corona virus or cancer?  Whatever may be the disease, Saint Rampal ji is cured only by the blessings of Maharaj.  Because it is absolute God, nothing is impossible in front of them. https://t.co/svBjmCLLbv"
634,1224694034377007105,Tailandia cura coronavirus con medicamentos anti VIH en 48 horas. Thailand 'cures' coronavirus with anti-HIV drug cocktail in 48 hours https://t.co/pe2h8s8JWY @El_Universal_Mx @lopezdoriga @muyinteresante
635,1223610906061332481,just read in a study that cocaine kills the Coronavirus .... https://t.co/G3VwhPboxG
636,1223881164777295872,"RT @Oozy20021: Stop wasting your money on Lysol. #coronovirusoutbreak
#china #coronarovirus can be cured with cocaine?? 🧐 https://t.co/tA4U…"
637,1222633035851583489,RT @jerseyshorelisa: @NJSenDems @pahowho @WHO Polio vaccine causing polio again: Polio outbreak confirmed in Papua New Guinea https://t.co/…
638,1224242338823917569,"RT @EpidAlert: #Prevent #Coronavirus #Spread
1. Proper hand washing,
2. Cough into elbow pit,
3. Cook meat properly before eating,
4. Stop…"
639,1234209597143027712,"THIS LOOKS SERIOUS:
""It's just a flu""
#coronavirus  https://t.co/RiMzMdBFL2
#BlackHistoryMonth"
640,1222903923440095236,RT @Fusrlicious: what if shabu is the cure to coronavirus
641,1253229431029563394,"@tg_haslinda UK tak kenal Dr Adam baba malaysian covid vaccine founder. Air suam given for free, you can have him."
642,1222203628955455488,@joshdcaplan Breaking News: Vaccine makers see big crash crop potential with the fear mongering the media has pushed around coronavirus.
643,1238829478639472640,"RT @Independent: Coronavirus vaccine could be tested on humans soon, scientists say https://t.co/yhghPAjR7C"
644,1239021468694073344,"RT @standup_1776: WHAT THE HELL!
Johns Hopkins and Gates Foundation Hosted Coronavirus Pandemic Simulation Last October https://t.co/z2mXWI…"
645,1247458937126993922,RT @RealMattCouch: BREAKING: A Potential Coronavirus Vaccine Funded by Bill Gates will begin testing on healthy people today in Kansas City…
646,1269553376477556737,"But when their PM says “it’s just flu” , why would they not have all these things? Ah I see , we want to clear the conscious of our handsome now https://t.co/zAmcXrJnFg"
647,1224039345402847234,@scottmelker Media blows it up to create panic so you can take the specially patented Coronavirus vaccination from Bill Gates.
648,1244836468713033728,"RT @orgnet: The need to rapidly develop a vaccine against SARS-CoV-2 comes at a time of explosion in basic scientific understanding, includ…"
649,1224076369128194049,RT @SFC18B: Who else remembers a few decades accusing China of having a bioweapon facility? Now suddenly a building in Wuhan has an issue a…
650,1224050156380749824,RT @BGailQu: Amazing coincidence: Coronavirus VACCINE just announced – https://t.co/heys4tpiOg https://t.co/CzxxxKlX77
651,1274416055625158660,Wow so our local dishes dey cure corona. 🙈🙈
652,1276018841416540161,"Unfortunately, way too many people feel this way- especially in states with current #COVID19 outbreaks.

Masks and distancing have become divisive and political- as will contact tracing apps, and eventually a vaccine. 

We need to work together to protect our communities #NYTough https://t.co/fmiU7qrlxt"
653,1237424147921121281,RT @CBSNews: Rumors spread on social media that snorting cocaine and drinking bleach can cure coronavirus – they can't https://t.co/91wkxgS…
654,1270340614983467009,"RT @G3MM420: Newborns to be cruelly seperated from birth 

If Gates has his way covid vaccine will be part of the routine newborn immunisat…"
655,1244722496625971202,RT @Kevin_Shipp: Global vaccine coming. Why does this bother me? Maybe because Bill Gates is proposing placing a microchip in vaccines to t…
656,1224464662177206277,"RT @WHO: Through childhood, adolescence and into adulthood #VaccinesWork to protect health at every stage of life no matter where you live.…"
657,1224679692285988864,Can HIV Drugs Help Cure Coronavirus? https://t.co/rCQXvkdkMP
658,1244961995759157248,"RT @BrianMteleSUR: Despite Bolsonaro, Brazil is lucky to have a public health system that produces its own test kits, vaccines and medicine…"
659,1223197086197272582,"@realDonaldTrump Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It

https://t.co/T1isbQqMql"
660,1224703245400059905,"Coronavirus: are cocktail therapies for flu and HIV the magic cure? Bangkok and Hangzhou hospitals put combination remedies to the test
https://t.co/iPtGZYbE9C"
661,1236741248041525249,"RT @NoHoesGeorge: rejoice weebs, we are immune to corona virus https://t.co/e2gBZcwIot"
662,1223853852744503297,"RT @theluciasilva: -measles outbreak
-reemergence of polio
-widespread vaccine hesitancy due to dengvaxia controversy
-overall worsening he…"
663,1223198979241824257,"RT @johnlane35: @AStrongerOZ @AnnastaciaMP @sunriseon7 Hey! Why don't we cure coronavirus? perhaps if we stopped exporting coal, stopped Gr…"
664,1239414202114039808,Hillsong are immune because their god said so. Morrison said Coronavirus is not such a big deal. He is leading by following everyone else. https://t.co/T9Ybx9cLJ8
665,1223180046883573760,"@doormaus @SkyNews I did. I’m not doing your research for you.
Look up the epicentre of the disease and then look up where the nearest Grade 4 bioproducts centre is. “Wuhan Institute for Biological Products”.  China have long been suspected of bioweapon research."
666,1241873436160425991,RT @Oopsmoresarcasm: Alcohol kills bacteria 🦠 so corona+day drinking=the cure we’ve been waiting for wow 🍷🥃🍾🥂
667,1222645047847350272,RT @mpsmithnews: Medical lecture from a pulmonologist on how Coronavirus kills - Acute Respiratory Distress Syndrome https://t.co/sOgCyUA2oF
668,1222631121604661249,"RT @KamVTV: Well, I’ll be. 

My Clorox disinfecting wipes say it kills Human Coronavirus on back. https://t.co/C2D1YSxUq7"
669,1274701139754262529,"😱Removal, Isolation &amp; the Vaccine Cartel... Oh My!

🤔Our Scary Covid-19 Future???

---&gt; https://t.co/n7sRKvXmEW 

#Covid19 #WuhanCoronaVirus #BillGates #Vaccines #Fauci"
670,1239016733081571329,RT @oramac7: If you ate school lunch at Roosevelt you’re immune to the coronavirus
671,1242527201972629505,RT @ACOACanada: NS-based @imv_inc is joining in the fight against #COVID19 with advancements on a possible vaccine 👏
672,1222214189005123585,"the fatality rate of the coronavirus is only 4%, it isn't a death sentence! the ebola virus has a fatality rate of 90%. and the common flu has a fatality rate of around 2%! stop fearmongering and spreading false, unsupported info. #coronarvirues"
673,1236152922720919553,RT @AlexisEllisss: if you sucked the water out of the wash rag when you were a kid you’re immune to the coronavirus
674,1224404245178351617,"RT @realAdrianBond: REPUBLISHED! READ IT BEFORE THEY CENSOR IT AGAIN! Coronavirus Exposed: Communist Coverup, or Pandemic Bioweapon of Mass…"
675,1224367744931573760,RT @spicerack2011: @SenTomCotton @TheLancet U.S. Senator Tom Cotton nearly implied that the Coronavirus is likely an engineered bioweapon c…
676,1223980725495615489,Looks like the superbowl is gonna be a hub for spreading more #coronavirus #PepsiHalftime
677,1239021477204242432,"RT @love4thegameAK: 👀👀

Johns Hopkins and Gates Foundation Hosted Coronavirus Pandemic Simulation Last October

 https://t.co/XK8vbFow81"
678,1222139060325703680,RT @Thabiso_Dlamini: Correction: Bill Gates is spending R75 million to bring the coronavirus to Africa.
679,1224355834408271872,@Rectitude20 Recycle your own perfect medicine to cure coronavirus. https://t.co/MChaJmf1r0
680,1222208793678884864,"RT @QuickTake: @business The Gates Foundation is committing $10 million to fight the #CoronavirusOutbreak:
- $5 million to the #ncov2019 re…"
681,1235182330182086656,IAC Express #1481 - Summary of 2020 ACIP meeting; Flu activity high; Fluad quadrivalent vaccine for 65+ approved by FDA; Updated IAC materials in Jan &amp; Feb; New VFV podcast; Updated IAC handouts &amp; slide sets; CDC’s March 18 webinar on 2020 IZ schedule https://t.co/91IauczlHE https://t.co/FQtknMelNm
682,1223838054441316352,"#NoMeat_NoCoronaVirus
People suffer when they break the law of God. God did not command to eat meat. One should not kill animals for taste of tongue.
👉There is still time to stop eating meat and save humans from diseases.

👉Corona Virus
China https://t.co/v8rOsaZwZU"
683,1255656665577213952,RT @Mikegoff5: Bill Gates paralyzed half a million children with polio vaccines – do we really want him vaccinating the world for coronavir…
684,1224695008277811200,"#WorldNewsOhms9jaNewsOnline
COCAINE KILLS CORONAVIRUS 
China finally find Cure For Coronavirus
.
.
#Ohms9jaNews https://t.co/jZaeJ4M0Gr"
685,1268981700786192385,"Latest developments in coronavirus vaccine research #coronavirus #coronavirus #developments #latest #research #vaccine
https://t.co/QvusZDluQp"
686,1224531124749099008,"#WinnieTheFlu: ""China’s top task now is to spread #Coronavirus via the #BeltAndRoad!"" https://t.co/xzh9UmyBH3"
687,1223197206477447168,"@MrMcBride121 @0ctoberReignz Coronavirus thrives in colder temperatures. So, winter would be the ideal time for this to spread. As temperatures heat up the virus will be killed off.

https://t.co/CYbUnOQuds"
688,1272162603884843008,RT @KidKool4U: #Soros' #BLM and #MSM are being used again to divide and conquer us because we woke up to #COVID19 and mandatory #VaccineAge…
689,1272160490081443840,Must watch...Bill Gates announces plan for Pandemic 2! #ExposeBillGates https://t.co/NytDVEY4hf
690,1224378762743054337,"RT @porbotialora: The cure for Corona is a mix of antiretroviral + anti-Flu drugs.

https://t.co/mW8gJkftqm"
691,1224347575152775168,"RT @LinnieRants: What a Coincidence! Coronavirus VACCINE just announced

https://t.co/C98uAn2fQe"
692,1222902672031793152,Coronavirus: Scientists race to develop a vaccine https://t.co/220IRVFEo5
693,1220930023189704705,"#WuHanPneumonia
#MadeInChina
#BioWarfare
#LifeInChinaMeansNothingToTheCCP

Virus-hit Wuhan has two laboratories linked to Chinese bio-warfare pro

Washington Times, January 24, 2020 

Read Further:
https://t.co/lJkjWaOnMF"
694,1248407142475816968,"RT @RVAwonk: Coronavirus may be “reactivating” in people who have been cured of the illness, according to South Korea’s Centers for Disease…"
695,1224255113717399552,RT @AnilThakur_: Dr. Francis Boyle Creator Of BioWeapons Act Says Coronavirus Is Biological Warfare Weapon https://t.co/O0iXi2Yw6t via @Gre…
696,1234149557828771840,Good stuff! Doctors need to expand on this.                                              How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) &amp; Trea... https://t.co/GWOKinPDnr via @YouTube
697,1223417266634551303,"RT @CaulfieldTim: Don't drink bleach.

""#QAnon conspiracy theorists are telling people to drink bleach as a cure against the deadly #corona…"
698,1223901005907156992,"@Antiwarcom #ChinaCoronaVirus MUST WATCH! Is Wuhan virus a hit job?
https://t.co/7OQ1cZ7ofJ
- China has been eating strange critters for 5000 years, no virus
- Many nations with millions living in open sewage, no virus
- Hmmm...Is it a U.S. Biowarfare, AGAIN?  WWIII coming?"
699,1236142395521224704,China has a vaccine to the virus but isn’t sharing it.
700,1223771427058352133,Oxycontin will cure the Corona Virus contact @purduepharma for more info .. thanks
701,1222138250225160194,"RT @ZubSpike: Bill Gates funded the PIRBRIGHT institute, which owns the patent on coronavirus https://t.co/JJtq5ZPDlx"
702,1224913387693330434,".@DrPimplePopper shuts down a YouTube beauty guru's bogus claim that burning essential oils will ""kill"" viruses such as the #coronavirus https://t.co/X6k5c8xFJq"
703,1223451605380620288,"RT @TamizhRatsaschi: Drinking cow urine can cure the infection caused by corona virus says the Hindu Mahasabha!

Must be wondering why Chin…"
704,1223619792789299200,"RT @Work_Hol_Ire: **Coronavirus**
Wash your hands with bleach or a diluted bleach mixture as soap/alcohol sanitizers do not kill the virus.…"
705,1223950562162626563,"RT @CarrascalAlvaro: In the US, the % of adults 18−26 who ever received 1 or more doses of #HPVvaccine  ⬆️ from 22.1% in 2013 to 39.9% in ‘…"
706,1255846689027559425,"@whotookmaname @officialmcafee Robert Kennedy Jr stated a few weeks ago that Fauci, who sits on Gates vaccine board stands to make billions of this “vaccine” is pushed globally.  If correct imagine how much Gates will make?  https://t.co/5m6AnJ9mDl"
707,1272256014226583552,"Coronavirus (Covid-19) vaccines status check: Moderna, Sinovac Biotech gear 
up for final phase trials

https://t.co/CHykDzIZvO"
708,1237423174746132483,RT @maxguwapo: The people who used to chew on these as a kid are immune to coronavirus. https://t.co/1MQntesXw9
709,1222207309159395329,"RT @IndoPac_Info: #coronavirus 

Breaking:  #HongKong researchers have already developed vaccine but need time to test it, expert reveals…"
710,1238018388359815169,After 8:30 on @morningireland I report on the race to find a coronavirus vaccine. Tune in to @rtenews @RTERadio1 #CoronavirusPandemic #coronavirus #COVID19
711,1224558794744700928,"RT @lawrhuns: THAILAND finds CURE to #CORONAVIRUS
the doctors combined the anti-flu drug OSELTAMIVIR which was used to treat middle east re…"
712,1275594420604276736,New post: Trials with Oxford COVID-19 vaccine start in Brazil – The Guardian (https://t.co/Tm5nusrKwB)
713,1276021014632239108,"RT @drdavidsamadi: Dr. Fauci says a COVID-19 vaccine will be in America very soon.

If the vaccine arrives, will you be taking it?

Why or…"
714,1240009797870792706,"Coronavirus slowly causing damage here and there. Let's stop the spread.
#StopTheSpread 
#CoronaCaution"
